timestamp,ratio,ear_shoulder_dist,shoulder_width,head_center_x,shoulder_center_x,head_offset_x,shoulder_slope,ear_slope,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,label
2026-05-31 13:04:07,0.4,136.0,340,218.5,257.0,-38.5,0,0,222,222,358,358,bad_left
2026-05-31 13:04:07,0.3971,135.0,340,219.0,257.0,-38.0,0,0,222,222,357,357,bad_left
2026-05-31 13:04:08,0.3941,134.0,340,219.0,257.0,-38.0,0,0,223,223,357,357,bad_left
2026-05-31 13:04:08,0.3994,135.0,338,219.0,256.0,-37.0,0,0,222,222,357,357,bad_left
2026-05-31 13:04:08,0.3982,135.0,339,219.0,256.5,-37.5,0,0,223,223,358,358,bad_left
2026-05-31 13:04:08,0.3982,135.0,339,219.0,256.5,-37.5,0,0,222,222,357,357,bad_left
2026-05-31 13:04:08,0.3982,135.0,339,219.0,256.5,-37.5,0,0,222,222,357,357,bad_left
2026-05-31 13:04:09,0.3994,135.0,338,219.0,256.0,-37.0,0,0,222,222,357,357,bad_left
2026-05-31 13:04:09,0.4012,136.0,339,218.5,256.5,-38.0,0,0,222,222,358,358,bad_left
2026-05-31 13:04:09,0.3982,135.0,339,218.5,256.5,-38.0,0,0,222,222,357,357,bad_left
2026-05-31 13:04:09,0.3994,135.0,338,218.5,256.0,-37.5,0,0,222,222,357,357,bad_left
2026-05-31 13:04:09,0.3971,135.0,340,218.5,257.0,-38.5,0,0,222,222,357,357,bad_left
2026-05-31 13:04:10,0.4012,136.0,339,218.5,257.5,-39.0,0,0,222,222,358,358,bad_left
2026-05-31 13:04:10,0.4024,136.0,338,218.5,256.0,-37.5,0,0,222,222,358,358,bad_left
2026-05-31 13:04:10,0.3982,135.0,339,218.5,256.5,-38.0,0,0,222,222,357,357,bad_left
2026-05-31 13:04:10,0.4,136.0,340,218.0,257.0,-39.0,0,0,221,221,357,357,bad_left
2026-05-31 13:04:11,0.4012,136.0,339,218.0,256.5,-38.5,0,0,221,221,357,357,bad_left
2026-05-31 13:04:11,0.4024,136.0,338,218.5,256.0,-37.5,0,0,221,221,357,357,bad_left
2026-05-31 13:04:11,0.4041,137.0,339,218.0,256.5,-38.5,0,0,221,221,358,358,bad_left
2026-05-31 13:04:11,0.4029,137.0,340,218.0,257.0,-39.0,0,0,221,221,358,358,bad_left
2026-05-31 13:04:11,0.4041,137.0,339,218.0,256.5,-38.5,0,0,221,221,358,358,bad_left
2026-05-31 13:04:12,0.4029,137.0,340,218.0,257.0,-39.0,0,0,221,221,358,358,bad_left
2026-05-31 13:04:12,0.4041,137.0,339,218.5,256.5,-38.0,0,0,221,221,358,358,bad_left
2026-05-31 13:04:12,0.4012,136.0,339,218.5,256.5,-38.0,0,0,222,222,358,358,bad_left
2026-05-31 13:04:12,0.4041,137.0,339,218.5,256.5,-38.0,0,0,221,221,358,358,bad_left
2026-05-31 13:04:21,0.4012,130.0,324,366.5,365.0,1.5,0,0,224,224,354,354,bad_right
2026-05-31 13:04:21,0.4037,130.0,322,366.5,365.0,1.5,0,0,224,224,354,354,bad_right
2026-05-31 13:04:21,0.4068,131.0,322,366.5,365.0,1.5,0,0,224,224,355,355,bad_right
2026-05-31 13:04:21,0.4056,131.0,323,367.0,365.5,1.5,0,0,224,224,355,355,bad_right
2026-05-31 13:04:22,0.4074,132.0,324,368.5,367.0,1.5,0,0,224,224,356,356,bad_right
2026-05-31 13:04:22,0.4012,130.0,324,368.5,366.0,2.5,0,0,225,225,355,355,bad_right
2026-05-31 13:04:22,0.4056,131.0,323,369.5,366.5,3.0,0,0,224,224,355,355,bad_right
2026-05-31 13:04:22,0.4025,130.0,323,369.5,367.5,2.0,0,0,225,225,355,355,bad_right
2026-05-31 13:04:22,0.4025,130.0,323,370.0,367.5,2.5,0,0,225,225,355,355,bad_right
2026-05-31 13:04:23,0.4012,130.0,324,371.5,368.0,3.5,0,0,225,225,355,355,bad_right
2026-05-31 13:04:23,0.4037,130.0,322,371.5,368.0,3.5,0,0,225,225,355,355,bad_right
2026-05-31 13:04:23,0.4006,129.0,322,372.0,368.0,4.0,0,0,225,225,354,354,bad_right
2026-05-31 13:04:23,0.4037,130.0,322,372.5,369.0,3.5,0,0,225,225,355,355,bad_right
2026-05-31 13:04:24,0.4006,129.0,322,373.5,369.0,4.5,0,0,226,226,355,355,bad_right
2026-05-31 13:04:24,0.4025,130.0,323,374.5,368.5,6.0,0,0,225,225,355,355,bad_right
2026-05-31 13:04:24,0.4006,129.0,322,375.0,369.0,6.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:24,0.4037,130.0,322,376.0,369.0,7.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:24,0.4006,129.0,322,376.0,370.0,6.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:25,0.4068,131.0,322,376.0,371.0,5.0,0,0,225,225,356,356,bad_right
2026-05-31 13:04:25,0.4037,130.0,322,377.0,370.0,7.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:25,0.405,130.0,321,377.0,369.5,7.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:25,0.4037,130.0,322,378.0,370.0,8.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:26,0.4025,130.0,323,378.0,371.5,6.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:26,0.4037,130.0,322,378.0,372.0,6.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:26,0.4056,131.0,323,379.0,371.5,7.5,0,0,226,226,357,357,bad_right
2026-05-31 13:04:26,0.4006,129.0,322,380.0,371.0,9.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:26,0.4037,130.0,322,380.0,372.0,8.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:27,0.4081,131.0,321,381.0,371.5,9.5,0,0,226,226,357,357,bad_right
2026-05-31 13:04:27,0.405,130.0,321,381.0,371.5,9.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:27,0.4037,130.0,322,381.0,371.0,10.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:27,0.4006,129.0,322,382.0,371.0,11.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:28,0.4006,129.0,322,382.0,372.0,10.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:28,0.4037,130.0,322,382.0,372.0,10.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:28,0.4006,129.0,322,382.0,372.0,10.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:28,0.4037,130.0,322,382.5,372.0,10.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:28,0.405,130.0,321,382.5,372.5,10.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:29,0.405,130.0,321,383.0,372.5,10.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:29,0.4006,129.0,322,383.0,372.0,11.0,0,0,227,227,356,356,bad_right
2026-05-31 13:04:29,0.4037,130.0,322,383.0,372.0,11.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:29,0.4019,129.0,321,383.0,372.5,10.5,0,0,227,227,356,356,bad_right
2026-05-31 13:04:30,0.4006,129.0,322,383.5,372.0,11.5,0,0,227,227,356,356,bad_right
2026-05-31 13:04:30,0.405,130.0,321,383.0,372.5,10.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:30,0.405,130.0,321,383.0,372.5,10.5,0,0,226,226,356,356,bad_right
2026-05-31 13:04:30,0.4068,131.0,322,384.0,372.0,12.0,0,0,226,226,357,357,bad_right
2026-05-31 13:04:30,0.4037,130.0,322,384.0,372.0,12.0,0,0,226,226,356,356,bad_right
2026-05-31 13:04:31,0.3975,128.0,322,385.0,373.0,12.0,0,0,228,228,356,356,bad_right
2026-05-31 13:04:46,0.4366,124.0,284,286.0,300.0,-14.0,0,0,280,280,404,404,bad_slouch
2026-05-31 13:04:47,0.4331,123.0,284,286.0,300.0,-14.0,0,0,280,280,403,403,bad_slouch
2026-05-31 13:04:47,0.4296,122.0,284,286.0,301.0,-15.0,0,0,281,281,403,403,bad_slouch
2026-05-31 13:04:47,0.4311,122.0,283,285.5,300.5,-15.0,0,0,281,281,403,403,bad_slouch
2026-05-31 13:04:47,0.4346,123.0,283,285.5,300.5,-15.0,0,0,281,281,404,404,bad_slouch
2026-05-31 13:04:47,0.4281,122.0,285,285.5,300.5,-15.0,0,0,281,281,403,403,bad_slouch
2026-05-31 13:04:48,0.4331,123.0,284,285.5,300.0,-14.5,0,0,281,281,404,404,bad_slouch
2026-05-31 13:04:48,0.4316,123.0,285,286.0,300.5,-14.5,0,0,281,281,404,404,bad_slouch
2026-05-31 13:04:48,0.4281,122.0,285,286.0,300.5,-14.5,0,0,281,281,403,403,bad_slouch
2026-05-31 13:04:48,0.4296,122.0,284,286.0,300.0,-14.0,0,0,281,281,403,403,bad_slouch
2026-05-31 13:04:49,0.4276,121.0,283,286.0,300.5,-14.5,0,0,282,282,403,403,bad_slouch
2026-05-31 13:04:49,0.4276,121.0,283,286.0,300.5,-14.5,0,0,282,282,403,403,bad_slouch
2026-05-31 13:04:49,0.4261,121.0,284,286.0,300.0,-14.0,0,0,282,282,403,403,bad_slouch
2026-05-31 13:04:49,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:49,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:50,0.4261,121.0,284,285.0,300.0,-15.0,0,0,282,282,403,403,bad_slouch
2026-05-31 13:04:50,0.4276,121.0,283,285.0,299.5,-14.5,0,0,282,282,403,403,bad_slouch
2026-05-31 13:04:50,0.4296,122.0,284,285.0,300.0,-15.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:50,0.4296,122.0,284,284.5,300.0,-15.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:50,0.4311,122.0,283,285.0,300.5,-15.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:51,0.4296,122.0,284,285.0,300.0,-15.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:51,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:51,0.4311,122.0,283,285.5,300.5,-15.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:51,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:52,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:52,0.4296,122.0,284,286.0,300.0,-14.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:52,0.4296,122.0,284,285.5,300.0,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:52,0.4311,122.0,283,286.0,300.5,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:52,0.4296,122.0,284,286.0,300.0,-14.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:53,0.4281,122.0,285,286.0,300.5,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:53,0.4296,122.0,284,286.0,300.0,-14.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:53,0.4296,122.0,284,286.0,300.0,-14.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:53,0.4296,122.0,284,286.0,300.0,-14.0,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:54,0.4311,122.0,283,286.0,300.5,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:54,0.4311,122.0,283,286.0,300.5,-14.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:54,0.4276,121.0,283,286.5,300.5,-14.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:54,0.4276,121.0,283,286.5,300.5,-14.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:54,0.4261,121.0,284,286.5,301.0,-14.5,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:55,0.4261,121.0,284,287.0,301.0,-14.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:55,0.4246,121.0,285,287.0,300.5,-13.5,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:55,0.4261,121.0,284,287.0,300.0,-13.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:55,0.4276,121.0,283,286.5,300.5,-14.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:56,0.4261,121.0,284,287.0,301.0,-14.0,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:56,0.4261,121.0,284,286.5,301.0,-14.5,0,0,283,283,404,404,bad_slouch
2026-05-31 13:04:56,0.4281,122.0,285,287.0,300.5,-13.5,0,0,282,282,404,404,bad_slouch
2026-05-31 13:04:56,0.4246,121.0,285,287.0,300.5,-13.5,0,0,283,283,404,404,bad_slouch
2026-05-31 13:14:37,0.4762,140.0,294,302.0,315.0,-13.0,0,0,194,194,334,334,good
2026-05-31 13:14:38,0.4762,140.0,294,302.0,316.0,-14.0,0,0,195,195,335,335,good
2026-05-31 13:14:38,0.4762,140.0,294,302.0,316.0,-14.0,0,0,194,194,334,334,good
2026-05-31 13:14:38,0.4746,140.0,295,303.0,316.5,-13.5,0,0,195,195,335,335,good
2026-05-31 13:14:38,0.4778,140.0,293,304.5,317.5,-13.0,0,0,195,195,335,335,good
2026-05-31 13:14:39,0.4796,141.0,294,304.5,317.0,-12.5,0,0,195,195,336,336,good
2026-05-31 13:14:39,0.4831,143.0,296,305.0,317.0,-12.0,0,0,194,194,337,337,good
2026-05-31 13:14:39,0.4865,144.0,296,306.5,318.0,-11.5,0,0,194,194,338,338,good
2026-05-31 13:14:39,0.4881,144.0,295,308.0,318.5,-10.5,0,0,195,195,339,339,good
2026-05-31 13:14:39,0.4831,143.0,296,308.0,319.0,-11.0,0,0,196,196,339,339,good
2026-05-31 13:14:40,0.4847,143.0,295,308.0,319.5,-11.5,0,0,196,196,339,339,good
2026-05-31 13:14:40,0.4847,143.0,295,308.5,319.5,-11.0,0,0,196,196,339,339,good
2026-05-31 13:14:40,0.4847,143.0,295,309.0,319.5,-10.5,0,0,196,196,339,339,good
2026-05-31 13:14:40,0.4847,143.0,295,309.0,319.5,-10.5,0,0,196,196,339,339,good
2026-05-31 13:14:41,0.483,142.0,294,309.0,318.0,-9.0,0,0,196,196,338,338,good
2026-05-31 13:14:41,0.483,142.0,294,309.0,317.0,-8.0,0,0,196,196,338,338,good
2026-05-31 13:14:41,0.4863,142.0,292,309.0,317.0,-8.0,0,0,196,196,338,338,good
2026-05-31 13:14:41,0.4863,142.0,292,309.0,317.0,-8.0,0,0,196,196,338,338,good
2026-05-31 13:14:41,0.4812,141.0,293,308.5,317.5,-9.0,0,0,197,197,338,338,good
2026-05-31 13:14:42,0.4829,141.0,292,309.5,318.0,-8.5,0,0,197,197,338,338,good
2026-05-31 13:14:42,0.4829,141.0,292,309.5,318.0,-8.5,0,0,197,197,338,338,good
2026-05-31 13:14:42,0.4829,141.0,292,309.0,318.0,-9.0,0,0,197,197,338,338,good
2026-05-31 13:14:42,0.4778,140.0,293,309.5,317.5,-8.0,0,0,198,198,338,338,good
2026-05-31 13:14:43,0.4812,141.0,293,309.0,317.5,-8.5,0,0,198,198,339,339,good
2026-05-31 13:14:43,0.4846,142.0,293,308.5,317.5,-9.0,0,0,198,198,340,340,good
2026-05-31 13:14:43,0.4812,141.0,293,308.5,318.5,-10.0,0,0,199,199,340,340,good
2026-05-31 13:14:43,0.4846,142.0,293,308.5,318.5,-10.0,0,0,198,198,340,340,good
2026-05-31 13:14:44,0.4846,142.0,293,308.5,318.5,-10.0,0,0,198,198,340,340,good
2026-05-31 13:14:44,0.4864,143.0,294,308.5,319.0,-10.5,0,0,197,197,340,340,good
2026-05-31 13:14:44,0.4847,143.0,295,308.5,318.5,-10.0,0,0,196,196,339,339,good
2026-05-31 13:14:44,0.4864,143.0,294,308.5,318.0,-9.5,0,0,196,196,339,339,good
2026-05-31 13:14:44,0.4864,143.0,294,308.5,318.0,-9.5,0,0,196,196,339,339,good
2026-05-31 13:14:45,0.4847,143.0,295,308.5,317.5,-9.0,0,0,196,196,339,339,good
2026-05-31 13:14:45,0.4864,143.0,294,307.5,317.0,-9.5,0,0,196,196,339,339,good
2026-05-31 13:14:45,0.4847,143.0,295,306.5,316.5,-10.0,0,0,196,196,339,339,good
2026-05-31 13:14:45,0.4814,142.0,295,306.5,316.5,-10.0,0,0,197,197,339,339,good
2026-05-31 13:14:45,0.4814,142.0,295,306.0,316.5,-10.5,0,0,197,197,339,339,good
2026-05-31 13:14:46,0.483,142.0,294,306.5,317.0,-10.5,0,0,197,197,339,339,good
2026-05-31 13:14:46,0.4814,142.0,295,306.5,317.5,-11.0,0,0,197,197,339,339,good
2026-05-31 13:14:46,0.4881,143.0,293,307.0,317.5,-10.5,0,0,197,197,340,340,good
2026-05-31 13:14:46,0.4846,142.0,293,307.5,317.5,-10.0,0,0,198,198,340,340,good
2026-05-31 13:14:47,0.4812,141.0,293,307.5,317.5,-10.0,0,0,199,199,340,340,good
2026-05-31 13:14:47,0.4829,141.0,292,307.5,317.0,-9.5,0,0,199,199,340,340,good
2026-05-31 13:14:47,0.4812,141.0,293,307.5,317.5,-10.0,0,0,199,199,340,340,good
2026-05-31 13:14:51,0.4774,127.0,266,306.5,318.0,-11.5,0,0,211,211,338,338,good
2026-05-31 13:14:51,0.4733,124.0,262,305.5,316.0,-10.5,0,0,215,215,339,339,good
2026-05-31 13:14:51,0.4755,126.0,265,305.5,314.5,-9.0,0,0,215,215,341,341,good
2026-05-31 13:14:52,0.487,131.0,269,307.5,316.5,-9.0,0,0,213,213,344,344,good
2026-05-31 13:14:52,0.4943,130.0,263,308.0,318.5,-10.5,0,0,215,215,345,345,good
2026-05-31 13:14:52,0.4829,127.0,263,308.5,318.5,-10.0,0,0,218,218,345,345,good
2026-05-31 13:14:52,0.4847,127.0,262,308.5,319.0,-10.5,0,0,218,218,345,345,good
2026-05-31 13:14:53,0.4904,128.0,261,309.0,319.5,-10.5,0,0,217,217,345,345,good
2026-05-31 13:14:53,0.4905,129.0,263,309.5,319.5,-10.0,0,0,216,216,345,345,good
2026-05-31 13:14:53,0.4848,128.0,264,310.5,319.0,-8.5,0,0,216,216,344,344,good
2026-05-31 13:14:53,0.4848,128.0,264,310.5,319.0,-8.5,0,0,215,215,343,343,good
2026-05-31 13:14:53,0.4868,129.0,265,310.5,318.5,-8.0,0,0,215,215,344,344,good
2026-05-31 13:14:54,0.4868,129.0,265,310.5,318.5,-8.0,0,0,215,215,344,344,good
2026-05-31 13:14:54,0.4906,130.0,265,311.0,318.5,-7.5,0,0,215,215,345,345,good
2026-05-31 13:14:54,0.485,129.0,266,311.0,320.0,-9.0,0,0,216,216,345,345,good
2026-05-31 13:14:54,0.485,129.0,266,311.5,321.0,-9.5,0,0,216,216,345,345,good
2026-05-31 13:14:55,0.4831,129.0,267,311.5,321.5,-10.0,0,0,217,217,346,346,good
2026-05-31 13:14:55,0.4831,129.0,267,311.0,321.5,-10.5,0,0,218,218,347,347,good
2026-05-31 13:14:55,0.4794,128.0,267,311.0,321.5,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:55,0.4812,128.0,266,310.0,321.0,-11.0,0,0,218,218,346,346,good
2026-05-31 13:14:56,0.4812,128.0,266,310.0,321.0,-11.0,0,0,218,218,346,346,good
2026-05-31 13:14:56,0.4812,128.0,266,310.0,320.0,-10.0,0,0,218,218,346,346,good
2026-05-31 13:14:56,0.4812,128.0,266,309.5,320.0,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:56,0.4812,128.0,266,309.5,320.0,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:56,0.4812,128.0,266,309.5,320.0,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:57,0.4812,128.0,266,309.5,320.0,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:57,0.4812,128.0,266,309.0,320.0,-11.0,0,0,218,218,346,346,good
2026-05-31 13:14:57,0.4812,128.0,266,309.5,320.0,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:57,0.4812,128.0,266,310.0,320.0,-10.0,0,0,218,218,346,346,good
2026-05-31 13:14:58,0.4794,128.0,267,310.0,320.5,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:58,0.4794,128.0,267,310.0,320.5,-10.5,0,0,218,218,346,346,good
2026-05-31 13:14:58,0.4812,128.0,266,310.0,320.0,-10.0,0,0,218,218,346,346,good
2026-05-31 13:14:58,0.4812,128.0,266,310.0,320.0,-10.0,0,0,218,218,346,346,good
2026-05-31 13:14:59,0.4794,128.0,267,310.0,319.5,-9.5,0,0,219,219,347,347,good
2026-05-31 13:14:59,0.4719,126.0,267,309.0,319.5,-10.5,0,0,221,221,347,347,good
2026-05-31 13:14:59,0.4719,126.0,267,309.0,319.5,-10.5,0,0,220,220,346,346,good
2026-05-31 13:14:59,0.4774,127.0,266,309.5,320.0,-10.5,0,0,219,219,346,346,good
2026-05-31 13:14:59,0.4794,128.0,267,309.5,319.5,-10.0,0,0,219,219,347,347,good
2026-05-31 13:15:00,0.4737,126.0,266,309.0,319.0,-10.0,0,0,220,220,346,346,good
2026-05-31 13:15:00,0.4792,127.0,265,309.5,319.5,-10.0,0,0,219,219,346,346,good
2026-05-31 13:15:00,0.483,128.0,265,309.5,319.5,-10.0,0,0,218,218,346,346,good
2026-05-31 13:15:00,0.4755,126.0,265,310.0,318.5,-8.5,0,0,219,219,345,345,good
2026-05-31 13:15:01,0.4792,127.0,265,310.0,318.5,-8.5,0,0,219,219,346,346,good
2026-05-31 13:15:01,0.4755,126.0,265,310.0,318.5,-8.5,0,0,219,219,345,345,good
2026-05-31 13:50:42,0.4847,143.0,295,303.0,319.5,-16.5,0,0,223,223,366,366,good
2026-05-31 13:50:42,0.4811,140.0,291,305.5,320.5,-15.0,0,0,225,225,365,365,good
2026-05-31 13:50:43,0.4841,137.0,283,306.0,321.5,-15.5,0,0,225,225,362,362,good
2026-05-31 13:50:43,0.482,134.0,278,306.0,322.0,-16.0,0,0,226,226,360,360,good
2026-05-31 13:50:43,0.48,132.0,275,304.5,322.5,-18.0,0,0,227,227,359,359,good
2026-05-31 13:50:43,0.4874,135.0,277,304.0,323.5,-19.5,0,0,228,228,363,363,good
2026-05-31 13:50:43,0.491,137.0,279,304.0,323.5,-19.5,0,0,229,229,366,366,good
2026-05-31 13:50:44,0.4946,138.0,279,304.5,323.5,-19.0,0,0,229,229,367,367,good
2026-05-31 13:50:44,0.4946,138.0,279,305.0,324.5,-19.5,0,0,229,229,367,367,good
2026-05-31 13:50:44,0.4929,138.0,280,305.5,324.0,-18.5,0,0,230,230,368,368,good
2026-05-31 13:50:44,0.4964,139.0,280,305.0,323.0,-18.0,0,0,230,230,369,369,good
2026-05-31 13:50:44,0.4964,139.0,280,306.0,323.0,-17.0,0,0,230,230,369,369,good
2026-05-31 13:50:45,0.5036,141.0,280,307.5,322.0,-14.5,0,0,228,228,369,369,good
2026-05-31 13:50:45,0.5107,143.0,280,308.5,322.0,-13.5,0,0,226,226,369,369,good
2026-05-31 13:50:45,0.5125,144.0,281,309.5,322.5,-13.0,0,0,225,225,369,369,good
2026-05-31 13:50:45,0.5142,145.0,282,310.0,322.0,-12.0,0,0,225,225,370,370,good
2026-05-31 13:50:46,0.5177,146.0,282,310.0,322.0,-12.0,0,0,225,225,371,371,good
2026-05-31 13:50:46,0.5125,144.0,281,309.5,323.5,-14.0,0,0,226,226,370,370,good
2026-05-31 13:50:46,0.5053,143.0,283,309.5,324.5,-15.0,0,0,227,227,370,370,good
2026-05-31 13:50:46,0.5106,144.0,282,309.5,325.0,-15.5,0,0,227,227,371,371,good
2026-05-31 13:50:46,0.5053,143.0,283,309.5,325.5,-16.0,0,0,228,228,371,371,good
2026-05-31 13:50:47,0.5018,142.0,283,309.5,325.5,-16.0,0,0,228,228,370,370,good
2026-05-31 13:50:47,0.5035,142.0,282,309.5,325.0,-15.5,0,0,227,227,369,369,good
2026-05-31 13:50:47,0.5035,142.0,282,309.5,325.0,-15.5,0,0,227,227,369,369,good
2026-05-31 13:50:47,0.5018,142.0,283,309.5,326.5,-17.0,0,0,227,227,369,369,good
2026-05-31 13:50:48,0.5018,142.0,283,309.5,327.5,-18.0,0,0,227,227,369,369,good
2026-05-31 13:50:48,0.5,142.0,284,309.5,327.0,-17.5,0,0,227,227,369,369,good
2026-05-31 13:50:48,0.5,142.0,284,309.5,327.0,-17.5,0,0,227,227,369,369,good
2026-05-31 13:50:48,0.5018,142.0,283,309.5,327.5,-18.0,0,0,227,227,369,369,good
2026-05-31 13:50:48,0.5,142.0,284,310.0,327.0,-17.0,0,0,227,227,369,369,good
2026-05-31 13:50:49,0.5018,142.0,283,309.5,327.5,-18.0,0,0,227,227,369,369,good
2026-05-31 13:50:49,0.5035,143.0,284,309.5,327.0,-17.5,0,0,227,227,370,370,good
2026-05-31 13:50:49,0.5,142.0,284,309.5,327.0,-17.5,0,0,227,227,369,369,good
2026-05-31 13:50:49,0.4982,142.0,285,309.0,325.5,-16.5,0,0,227,227,369,369,good
2026-05-31 13:50:49,0.5,142.0,284,308.0,326.0,-18.0,0,0,227,227,369,369,good
2026-05-31 13:50:50,0.4947,140.0,283,307.5,325.5,-18.0,0,0,228,228,368,368,good
2026-05-31 13:50:50,0.4965,140.0,282,307.5,325.0,-17.5,0,0,228,228,368,368,good
2026-05-31 13:50:50,0.4964,139.0,280,308.0,325.0,-17.0,0,0,229,229,368,368,good
2026-05-31 13:50:50,0.4929,138.0,280,308.0,326.0,-18.0,0,0,231,231,369,369,good
2026-05-31 13:50:51,0.4946,138.0,279,308.5,326.5,-18.0,0,0,232,232,370,370,good
2026-05-31 13:50:51,0.4929,138.0,280,309.0,327.0,-18.0,0,0,232,232,370,370,good
2026-05-31 13:50:51,0.4929,138.0,280,309.0,327.0,-18.0,0,0,232,232,370,370,good
2026-05-31 13:50:51,0.4929,138.0,280,309.0,327.0,-18.0,0,0,232,232,370,370,good
2026-05-31 13:50:51,0.4947,139.0,281,309.5,327.5,-18.0,0,0,232,232,371,371,good
2026-05-31 13:50:52,0.4911,138.0,281,310.0,327.5,-17.5,0,0,233,233,371,371,good
2026-05-31 13:50:52,0.4911,138.0,281,310.0,327.5,-17.5,0,0,233,233,371,371,good
2026-05-31 13:50:52,0.4911,138.0,281,310.0,327.5,-17.5,0,0,233,233,371,371,good
2026-05-31 14:00:51,0.4746,140.0,295,301.5,314.5,-13.0,0,0,262,262,402,402,good
2026-05-31 14:00:51,0.4746,140.0,295,301.0,314.5,-13.5,0,0,262,262,402,402,good
2026-05-31 14:00:52,0.4746,140.0,295,300.5,314.5,-14.0,0,0,262,262,402,402,good
2026-05-31 14:00:52,0.4746,140.0,295,301.5,315.5,-14.0,0,0,262,262,402,402,good
2026-05-31 14:00:52,0.473,140.0,296,301.0,315.0,-14.0,0,0,262,262,402,402,good
2026-05-31 14:00:52,0.478,141.0,295,301.0,314.5,-13.5,0,0,261,261,402,402,good
2026-05-31 14:00:52,0.4746,140.0,295,301.0,314.5,-13.5,0,0,262,262,402,402,good
2026-05-31 14:00:53,0.478,141.0,295,301.0,314.5,-13.5,0,0,262,262,403,403,good
2026-05-31 14:00:53,0.478,141.0,295,300.5,314.5,-14.0,0,0,262,262,403,403,good
2026-05-31 14:00:53,0.478,141.0,295,300.5,314.5,-14.0,0,0,262,262,403,403,good
2026-05-31 14:00:53,0.478,141.0,295,300.5,314.5,-14.0,0,0,262,262,403,403,good
2026-05-31 14:00:54,0.4764,141.0,296,301.0,314.0,-13.0,0,0,262,262,403,403,good
2026-05-31 14:00:54,0.4747,141.0,297,301.0,314.5,-13.5,0,0,262,262,403,403,good
